sample_id,n_patches,997.71nm,1003.27nm,1008.83nm,1014.39nm,1019.95nm,1025.51nm,1031.07nm,1036.63nm,1042.19nm,1047.75nm,1053.31nm,1058.87nm,1064.43nm,1069.99nm,1075.55nm,1081.11nm,1086.67nm,1092.23nm,1097.79nm,1103.35nm,1108.91nm,1114.47nm,1120.03nm,1125.59nm,1131.15nm,1136.71nm,1142.27nm,1147.83nm,1153.39nm,1158.95nm,1164.51nm,1170.07nm,1175.63nm,1181.19nm,1186.75nm,1192.31nm,1197.87nm,1203.43nm,1208.99nm,1214.55nm,1220.11nm,1225.67nm,1231.23nm,1236.79nm,1242.35nm,1247.91nm,1253.47nm,1259.03nm,1264.59nm,1270.15nm,1275.71nm,1281.27nm,1286.83nm,1292.39nm,1297.95nm,1303.51nm,1309.07nm,1314.63nm,1320.19nm,1325.75nm,1331.31nm,1336.87nm,1342.43nm,1347.99nm,1353.55nm,1359.11nm,1364.67nm,1370.23nm,1375.80nm,1381.36nm,1386.92nm,1392.48nm,1398.04nm,1403.60nm,1409.16nm,1414.72nm,1420.28nm,1425.84nm,1431.40nm,1436.96nm,1442.52nm,1448.08nm,1453.64nm,1459.20nm,1464.76nm,1470.32nm,1475.88nm,1481.44nm,1487.00nm,1492.56nm,1498.12nm,1503.68nm,1509.24nm,1514.80nm,1520.36nm,1525.92nm,1531.48nm,1537.04nm,1542.60nm,1548.16nm,1553.72nm,1559.28nm,1564.84nm,1570.40nm,1575.96nm,1581.52nm,1587.08nm,1592.64nm,1598.20nm,1603.76nm,1609.32nm,1614.88nm,1620.44nm,1626.00nm,1631.56nm,1637.12nm,1642.68nm,1648.24nm,1653.80nm,1659.36nm,1664.92nm,1670.48nm,1676.04nm,1681.60nm,1687.16nm,1692.72nm,1698.28nm,1703.84nm,1709.40nm,1714.96nm,1720.52nm,1726.08nm,1731.64nm,1737.20nm,1742.76nm,1748.32nm,1753.88nm,1759.44nm,1765.00nm,1770.56nm,1776.12nm,1781.68nm,1787.24nm,1792.80nm,1798.36nm,1803.92nm,1809.48nm,1815.04nm,1820.60nm,1826.16nm,1831.72nm,1837.28nm,1842.84nm,1848.40nm,1853.96nm,1859.52nm,1865.08nm,1870.64nm,1876.20nm,1881.76nm,1887.32nm,1892.88nm,1898.44nm,1904.00nm,1909.56nm,1915.12nm,1920.68nm,1926.24nm,1931.80nm,1937.36nm,1942.92nm,1948.48nm,1954.04nm,1959.60nm,1965.16nm,1970.72nm,1976.28nm,1981.84nm,1987.40nm,1992.96nm,1998.52nm,2004.08nm,2009.64nm,2015.20nm,2020.76nm,2026.32nm,2031.88nm,2037.44nm,2043.00nm,2048.56nm,2054.12nm,2059.68nm,2065.24nm,2070.80nm,2076.36nm,2081.92nm,2087.48nm,2093.04nm,2098.60nm,2104.16nm,2109.72nm,2115.28nm,2120.84nm,2126.40nm,2131.97nm,2137.53nm,2143.09nm,2148.65nm,2154.21nm,2159.77nm,2165.33nm,2170.89nm,2176.45nm,2182.01nm,2187.57nm,2193.13nm,2198.69nm,2204.25nm,2209.81nm,2215.37nm,2220.93nm,2226.49nm,2232.05nm,2237.61nm,2243.17nm,2248.73nm,2254.29nm,2259.85nm,2265.41nm,2270.97nm,2276.53nm,2282.09nm,2287.65nm,2293.21nm,2298.77nm,2304.33nm,2309.89nm,2315.45nm,2321.01nm,2326.57nm,2332.13nm,2337.69nm,2343.25nm,2348.81nm,2354.37nm,2359.93nm,2365.49nm,2371.05nm,2376.61nm,2382.17nm,2387.73nm,2393.29nm,2398.85nm,2404.41nm,2409.97nm,2415.53nm,2421.09nm,2426.65nm,2432.21nm,2437.77nm,2443.33nm,2448.89nm,2454.45nm,2460.01nm,2465.57nm,2471.13nm,2476.69nm,2482.25nm,2487.81nm,2493.37nm,2498.93nm,2504.49nm,treatment,lines,protein content,moisture content,WUC,WBC,OBC,solubility,RVA
1,73,0.6082182,0.6101425,0.6089975,0.61104417,0.61218953,0.6150528,0.6163758,0.6197448,0.6216247,0.6267825,0.63021266,0.634768,0.6396459,0.64522755,0.650527,0.6540196,0.6572999,0.65900946,0.6614156,0.6630643,0.66413736,0.66355586,0.6635237,0.6608445,0.65225804,0.63686454,0.61521584,0.5918298,0.56899655,0.5473443,0.52631056,0.5078913,0.4940327,0.47829306,0.46499518,0.4550619,0.45154208,0.44915515,0.4504281,0.4540177,0.46196997,0.4717521,0.48046428,0.48749807,0.49460512,0.5007222,0.5058274,0.50875807,0.51101494,0.511839,0.51385486,0.516574,0.51975894,0.5220968,0.5257326,0.5264943,0.5262811,0.52243966,0.5184047,0.5109973,0.5022834,0.48924553,0.47604913,0.45928022,0.44256133,0.42697975,0.41507316,0.40381482,0.3954053,0.38668984,0.37622464,0.36094227,0.34296304,0.32248062,0.30379212,0.28540578,0.26693282,0.2512928,0.24103385,0.22967914,0.22624788,0.22172894,0.22035204,0.21707928,0.21653774,0.2142703,0.2138843,0.2139045,0.21354552,0.21358112,0.21644019,0.21830502,0.21979508,0.22218263,0.22391322,0.22546926,0.22636868,0.22766618,0.22935657,0.2301739,0.23251922,0.23193666,0.23297563,0.2343625,0.23405582,0.23438162,0.23659532,0.23868597,0.24210688,0.2456088,0.24994595,0.25437623,0.25675437,0.26185408,0.26244545,0.25983042,0.2637761,0.26630312,0.26775044,0.26839197,0.26725298,0.26624063,0.26359183,0.26029283,0.25609747,0.2508908,0.2459943,0.24233428,0.24028432,0.23809813,0.23542446,0.2326123,0.23110229,0.22884767,0.22851898,0.22661367,0.22590432,0.22554882,0.2254606,0.22377612,0.22375831,0.2230894,0.22298677,0.22493532,0.22562806,0.22560051,0.22568828,0.2265852,0.22637701,0.22756392,0.22733593,0.22942054,0.23073846,0.23367143,0.23478815,0.23382407,0.2312404,0.22657369,0.22092707,0.21234062,0.20147261,0.18435101,0.16596065,0.14729197,0.13410379,0.1210587,0.11407604,0.10807383,0.10587611,0.105024636,0.10599694,0.108355835,0.11057388,0.113811284,0.11692521,0.11990374,0.12303195,0.12602878,0.12820682,0.13196985,0.13480307,0.13731343,0.13869633,0.1393875,0.13933401,0.13768487,0.1353561,0.13161322,0.12729205,0.12267056,0.118792504,0.11532131,0.112015374,0.1085125,0.105764136,0.10433366,0.102895446,0.1010766,0.10024052,0.09821059,0.09822884,0.09807937,0.09794707,0.09877469,0.10001984,0.10094947,0.102275796,0.104019694,0.10594144,0.10773452,0.10947577,0.11063043,0.11244433,0.11346469,0.11516974,0.11657065,0.11865261,0.120215185,0.12156843,0.12263626,0.123263665,0.12278252,0.1220054,0.120047376,0.117802955,0.11411896,0.10994922,0.10545301,0.09964944,0.09507519,0.09082876,0.08829686,0.090211615,0.08977496,0.0889954,0.08652457,0.08391721,0.081011586,0.0787853,0.07669579,0.07445895,0.0731535,0.072686695,0.07211478,0.07262379,0.07280167,0.073331386,0.074016616,0.07582195,0.076860145,0.07760997,0.07738599,0.077470005,0.076886915,0.07687694,0.07507931,0.0734861,0.07130089,0.0686273,0.065345734,0.061882142,0.05827146,0.05503065,0.051222205,0.049682755,0.04642033,0.043357868,0.041228987,0.040646747,0.039776273,0.039738838,0.039719168,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
2,72,0.6109493,0.60922307,0.60950434,0.6104274,0.6119442,0.61395967,0.6172285,0.6200941,0.6211388,0.62654316,0.63181496,0.6347128,0.6410288,0.6452069,0.6508183,0.6541984,0.6566596,0.660105,0.6612854,0.6634445,0.6639632,0.66330075,0.66364557,0.6615976,0.6555825,0.63992506,0.61603785,0.5912789,0.5676694,0.5479273,0.52700037,0.50647175,0.49177885,0.47761175,0.46424147,0.45483172,0.45061547,0.44940645,0.44890434,0.45274663,0.45946127,0.4689536,0.478045,0.48622823,0.49434486,0.50048006,0.50517654,0.5089504,0.51142716,0.51280105,0.513548,0.5163263,0.5200377,0.52285993,0.52594703,0.5268367,0.5263097,0.5234407,0.51805663,0.5095537,0.50043666,0.48672175,0.47428834,0.4574448,0.43994078,0.42367363,0.41101164,0.4005154,0.39224762,0.3821812,0.3691389,0.35190636,0.33170497,0.31005803,0.2898574,0.2686432,0.252618,0.23887983,0.22739251,0.218878,0.21379381,0.21135293,0.2091997,0.20677626,0.20497015,0.2028405,0.20242289,0.20240027,0.20346504,0.2036404,0.20521404,0.20613521,0.2081716,0.21082616,0.2127647,0.21242195,0.21463314,0.215662,0.21710125,0.21820855,0.21896295,0.22003119,0.22080621,0.22188514,0.22262073,0.22308663,0.22437179,0.22493187,0.22831105,0.23174751,0.23618685,0.23993894,0.24228872,0.24503456,0.24739875,0.24948055,0.25215062,0.25400034,0.25622082,0.25686717,0.25677848,0.2550268,0.25224286,0.24881604,0.24462241,0.23772395,0.23311344,0.22934803,0.22701028,0.22481763,0.22276565,0.2204815,0.21882063,0.21815923,0.21633299,0.2150158,0.21479298,0.21399435,0.21370345,0.21316445,0.21274546,0.21278197,0.21295589,0.21300393,0.21372992,0.21400258,0.21491075,0.21450758,0.21552536,0.21645209,0.21741429,0.21864745,0.2209628,0.22219653,0.22318643,0.22260837,0.22158888,0.21687442,0.2104243,0.20232974,0.19137475,0.1756518,0.15937614,0.14018022,0.12534377,0.11482343,0.10831003,0.103217825,0.10105948,0.100444764,0.10142106,0.10322339,0.105355546,0.10835497,0.1111849,0.11410393,0.11714022,0.12013131,0.12243165,0.12468519,0.12764943,0.12989497,0.13124138,0.13199343,0.13225713,0.12970932,0.12829007,0.12443957,0.121833704,0.11753626,0.11357018,0.10915898,0.10577889,0.1029423,0.10005844,0.09790102,0.09662738,0.09519002,0.09389772,0.09336885,0.093909934,0.09403995,0.09414579,0.094670385,0.09361762,0.09503666,0.09693976,0.098865986,0.10002507,0.1012279,0.10330483,0.10451501,0.106021985,0.10689004,0.10863043,0.11019378,0.11176962,0.113968536,0.115176976,0.1160827,0.11696108,0.11768303,0.117341034,0.11571558,0.11312738,0.10973732,0.105507284,0.1002504,0.09561938,0.09011149,0.0861654,0.08398965,0.08615036,0.087303065,0.085329995,0.082525484,0.07994619,0.077249974,0.07517231,0.07329452,0.07215809,0.071184345,0.0703043,0.07035993,0.071207315,0.070339575,0.07181975,0.07145971,0.07386236,0.07512754,0.07587603,0.07588816,0.07597791,0.07520058,0.074725725,0.07273956,0.07161215,0.06904749,0.06674898,0.064199954,0.060726255,0.0569266,0.05402911,0.05087224,0.04916077,0.045913592,0.043410294,0.041071482,0.040371932,0.039191477,0.039481074,0.03986906,Control,22P06700500,24.15625,8.337481370995636,54.56123825984743,129.33167551010936,64.6575414552003,27.014785506039154,267.0
3,73,0.6381085,0.63799405,0.6365937,0.6383372,0.63908595,0.6412284,0.64411956,0.64921135,0.6496202,0.65249074,0.65809417,0.6613453,0.66494,0.67020047,0.67354965,0.67735434,0.67975557,0.6841389,0.68670344,0.6874372,0.6882283,0.6879505,0.6874123,0.6846178,0.67803025,0.6619199,0.6411859,0.61805534,0.5946139,0.5732608,0.55325687,0.5384258,0.5243914,0.5077585,0.49261916,0.4826128,0.47686774,0.47453892,0.4753841,0.48045135,0.48711196,0.49746317,0.5077121,0.51646584,0.5244963,0.53058803,0.53265816,0.5357715,0.5381864,0.53804696,0.5392887,0.5422802,0.54578733,0.5500099,0.5528647,0.55341077,0.55384195,0.55197847,0.5465678,0.5386641,0.52946436,0.51767784,0.5061413,0.48814356,0.47062904,0.4513523,0.438069,0.4241623,0.41526887,0.40616375,0.39376032,0.37926432,0.35965794,0.3371836,0.31460685,0.2931103,0.27481896,0.2561162,0.24722393,0.23634242,0.22987288,0.22381385,0.2239911,0.22265595,0.22124293,0.21857114,0.21848117,0.21881281,0.21781181,0.218444,0.22049157,0.22160521,0.22272106,0.22458506,0.2260461,0.22728795,0.22916031,0.22982317,0.23236373,0.23293167,0.23364,0.23604967,0.23794073,0.23866758,0.23821405,0.24108744,0.24019668,0.24238244,0.24585268,0.24997431,0.2528777,0.25933418,0.26335555,0.26707467,0.27022618,0.2709638,0.2735392,0.27652073,0.277979,0.27962857,0.27994233,0.27613002,0.27374092,0.27021575,0.2648633,0.25917464,0.2535646,0.24916297,0.24696882,0.24458815,0.24241218,0.23976089,0.2377779,0.23617148,0.23652694,0.23558703,0.23341967,0.2336574,0.23198952,0.23175919,0.23136011,0.2333057,0.23325801,0.23309317,0.23357116,0.23421189,0.23462556,0.235837,0.23597035,0.23885915,0.24067524,0.24024497,0.24220946,0.24450596,0.24504451,0.24467173,0.24279994,0.23860797,0.23300274,0.22230251,0.21150956,0.19242829,0.17375395,0.15407443,0.13608906,0.12403615,0.11681096,0.11163063,0.10909067,0.10922628,0.11011025,0.11108472,0.11414405,0.116546966,0.119509324,0.12283844,0.12546013,0.12886171,0.13325593,0.1370512,0.13864206,0.1404515,0.14268243,0.14308289,0.14290379,0.14102723,0.13832045,0.13449718,0.13037689,0.12451154,0.119575456,0.11466071,0.1112775,0.107609086,0.10605891,0.103911296,0.102991655,0.100916214,0.099427275,0.098012835,0.09794519,0.09686721,0.0976159,0.09907785,0.10106334,0.10283192,0.10494029,0.10670834,0.108308464,0.11004823,0.11154446,0.11294208,0.11480875,0.11581254,0.117633775,0.11936268,0.121553935,0.12329097,0.1242457,0.12565906,0.12703419,0.12688556,0.1268188,0.124965236,0.12284684,0.11827588,0.11423832,0.10772099,0.10212811,0.09592873,0.09199462,0.09018541,0.091812,0.091505975,0.09042262,0.08782033,0.08532452,0.081923254,0.079948105,0.077337675,0.0754685,0.07402262,0.07413854,0.073521145,0.07293659,0.07314076,0.07383743,0.07495363,0.07630511,0.07772508,0.07877541,0.07855465,0.07956812,0.07872586,0.07806212,0.076902375,0.07482067,0.0729097,0.07076332,0.06720735,0.0635724,0.059616573,0.055947743,0.052627735,0.0511015,0.047510844,0.045029834,0.04140345,0.040387,0.03968478,0.03980371,0.039416354,Control,22P074001000,23.46875,7.86481526492187,67.01770950506727,107.88084954530208,63.605077871227124,26.478550603915032,273.0
4,70,0.6171715,0.6161283,0.61500055,0.6149375,0.6164101,0.61805344,0.6213536,0.6243926,0.6251744,0.62831867,0.63344777,0.63565385,0.64064264,0.64583415,0.650403,0.65401685,0.6582252,0.6618536,0.6641269,0.6663641,0.666217,0.66631174,0.66562164,0.6632649,0.65527713,0.63838553,0.61717296,0.5945604,0.57547736,0.55638653,0.538019,0.5188874,0.50706327,0.49298382,0.4807201,0.47080982,0.46539623,0.4629792,0.46433544,0.468371,0.47545773,0.48460132,0.49394655,0.49943972,0.5059825,0.51073784,0.5160222,0.5189815,0.5215546,0.52260166,0.5242323,0.5261631,0.5307021,0.5345176,0.53677255,0.5378266,0.5381396,0.5355533,0.5300255,0.5218283,0.513381,0.5021663,0.48952162,0.47380054,0.45702168,0.4430856,0.4307415,0.41985035,0.41147658,0.40254527,0.3938182,0.37995484,0.36230874,0.34044373,0.31878912,0.29512537,0.27488768,0.2581761,0.24571717,0.23657179,0.23172484,0.22761615,0.22552747,0.22444332,0.22384852,0.22249183,0.22168562,0.22133245,0.22200212,0.2229389,0.2250298,0.2262784,0.2276733,0.22895834,0.23093796,0.232757,0.23392999,0.23497051,0.2368078,0.23829454,0.23935819,0.2409458,0.2419533,0.24284199,0.24452709,0.2445839,0.24608576,0.248425,0.25211167,0.2557608,0.25993407,0.2640037,0.26869637,0.27120572,0.2753814,0.27813673,0.28095064,0.2834646,0.28610295,0.28635275,0.2856639,0.28465024,0.2822066,0.27884442,0.2743962,0.26828027,0.26384068,0.2607242,0.25684655,0.25383824,0.25215667,0.24855803,0.24645191,0.24546868,0.24401525,0.2428855,0.24246415,0.2407077,0.24027999,0.23940563,0.23969978,0.2392563,0.23889923,0.23983921,0.23970959,0.24067646,0.24204956,0.24211274,0.24244153,0.2430358,0.24418125,0.24480972,0.2476724,0.24931216,0.25058255,0.24965796,0.24824768,0.24296847,0.2364658,0.22734609,0.21342155,0.19561997,0.17545384,0.15435371,0.13693552,0.1248841,0.11680746,0.11347999,0.11010936,0.10940522,0.11087011,0.11349395,0.11524072,0.11756812,0.12069768,0.12387823,0.12747788,0.13128263,0.1348202,0.13850938,0.1425348,0.14474237,0.14758405,0.14746813,0.14834376,0.14658776,0.14419907,0.14053446,0.13584204,0.13103035,0.12616526,0.12162052,0.11796211,0.113925084,0.11144764,0.10906294,0.107710056,0.10625826,0.10444522,0.10335052,0.10340138,0.10311668,0.103749454,0.10510121,0.106965646,0.108736515,0.11053306,0.11203186,0.1136532,0.11520463,0.116624445,0.11795313,0.119738765,0.12143704,0.123011336,0.12500522,0.1279899,0.12938647,0.13174239,0.1332706,0.13363965,0.13317712,0.13298625,0.13044712,0.12768918,0.123801395,0.11994905,0.114284486,0.108995736,0.10249409,0.09833792,0.09701909,0.09854673,0.09863858,0.096865356,0.094483316,0.09221671,0.0888658,0.086409494,0.08357035,0.08200806,0.07994839,0.079694554,0.07897432,0.07964301,0.079580724,0.07989697,0.08091459,0.08258729,0.08369481,0.08526738,0.085292116,0.08529324,0.0853304,0.08431709,0.08271219,0.081086084,0.07823071,0.074847944,0.07131097,0.06698539,0.062707245,0.059098333,0.05452145,0.053398304,0.0491008,0.046424277,0.044154048,0.042022545,0.041054033,0.04170704,0.041248996,Control,22P09100200,23.09375,8.074503796890792,88.55695674013499,109.76341353033757,63.44410306674454,31.27342773844232,445.5
5,70,0.597438,0.5967895,0.5962699,0.5970337,0.5981188,0.60035086,0.6028193,0.60594773,0.60638064,0.60969615,0.6136051,0.616387,0.62068194,0.62598336,0.63128996,0.6353419,0.63996303,0.6433384,0.6467867,0.6485951,0.6495562,0.6492853,0.6484035,0.6445391,0.63684034,0.61934733,0.59678483,0.5743529,0.55347717,0.5286634,0.5069816,0.4886753,0.47477424,0.46043634,0.44829047,0.43952867,0.43363565,0.43185455,0.43311626,0.43438715,0.44064897,0.44976562,0.4599615,0.46713245,0.47488433,0.48069912,0.48475492,0.48848325,0.49047852,0.49151573,0.49296266,0.49654174,0.49991176,0.50237,0.5054528,0.50742275,0.50670594,0.50426245,0.49935156,0.49250582,0.48290846,0.46978378,0.45443904,0.43811333,0.4242431,0.41038188,0.3993265,0.38880754,0.38158554,0.37034753,0.3590752,0.34559315,0.32932395,0.31075317,0.2912224,0.27119496,0.25274464,0.238575,0.2263415,0.21800306,0.21357274,0.20920745,0.20599884,0.20298097,0.20150802,0.19946218,0.19877858,0.19808093,0.19873753,0.19978932,0.20093212,0.20197742,0.2044523,0.20743869,0.20996161,0.2114807,0.21381132,0.21500704,0.21576697,0.2165175,0.2183347,0.21951859,0.22122088,0.2208313,0.2211569,0.2224577,0.22345644,0.22523752,0.2272898,0.22989407,0.23345464,0.23815858,0.2409848,0.2438698,0.2456226,0.24780469,0.25068617,0.25383025,0.25533313,0.25645375,0.2563861,0.25414336,0.25239077,0.24714863,0.24399897,0.23741508,0.23247074,0.22952111,0.22748725,0.22589123,0.22394213,0.22104836,0.21961671,0.21966796,0.2178596,0.21713844,0.21558532,0.21432298,0.2130526,0.21272704,0.21290112,0.21268106,0.21225107,0.21318668,0.21453229,0.2139546,0.21454531,0.2149802,0.21518812,0.21564364,0.2163724,0.21841188,0.21989083,0.22197875,0.22307526,0.22245741,0.22082376,0.2168171,0.21072663,0.20314313,0.19163853,0.1761887,0.15969557,0.1397506,0.12393193,0.1131693,0.10578979,0.10093565,0.09944275,0.09852769,0.099434435,0.10083818,0.10299139,0.10585998,0.10831028,0.11148372,0.11453733,0.117903806,0.120846495,0.12444243,0.12642145,0.12673871,0.12851,0.12928683,0.12928672,0.12752539,0.12599048,0.122767195,0.11906142,0.114696786,0.11009607,0.105365485,0.10220242,0.09873846,0.095587075,0.093615524,0.09225342,0.09126127,0.0897273,0.088777125,0.08891782,0.08888385,0.08994676,0.090166345,0.0913714,0.0936113,0.09520298,0.096589714,0.09873259,0.09961478,0.10169648,0.10284796,0.103807345,0.10558755,0.1074049,0.108649015,0.1106493,0.11256714,0.11363894,0.11511509,0.11532672,0.11521651,0.114756025,0.113374665,0.11155552,0.10767684,0.10411136,0.09916436,0.094086185,0.089038536,0.08534767,0.08319168,0.085330695,0.08553798,0.08433351,0.08193725,0.07876996,0.075928666,0.0737425,0.071558625,0.07002962,0.06896564,0.06857829,0.06818226,0.068529025,0.068901494,0.068601415,0.069497004,0.07095979,0.0721041,0.0729501,0.07294946,0.073671594,0.073689535,0.073061526,0.07189752,0.07053307,0.068093866,0.066182554,0.063262135,0.060149916,0.05578777,0.052607246,0.048587043,0.046952836,0.04382059,0.04159842,0.039185286,0.037055843,0.03647651,0.03666859,0.03667089,Control,22P06500300,19.78125,7.930101909839357,51.36569906993648,106.13694534240253,65.03257675889697,31.61182840483132,245.5
6,63,0.61885476,0.6169298,0.6176705,0.6177822,0.61836475,0.6196511,0.62485766,0.6281718,0.6276573,0.63056284,0.6341005,0.637003,0.6419772,0.6456714,0.6504626,0.6561681,0.66013044,0.66233534,0.66578555,0.66858596,0.6677513,0.6686735,0.6689403,0.6649151,0.65922725,0.644971,0.6252794,0.60212684,0.580177,0.55855167,0.53812087,0.51881516,0.5038276,0.49000272,0.47557008,0.46678254,0.46133074,0.45907715,0.45936042,0.46329924,0.46942413,0.47669303,0.48685533,0.49593353,0.5031313,0.50863373,0.5143486,0.51670325,0.51852465,0.5203165,0.5219241,0.52479786,0.528582,0.5326815,0.535277,0.53749645,0.53705716,0.5343751,0.529827,0.5216986,0.51228976,0.49940172,0.48592257,0.47005805,0.4544952,0.43791127,0.42343318,0.41132182,0.40256852,0.39285707,0.38049728,0.3662308,0.34793258,0.32517242,0.30391252,0.28088045,0.26039332,0.242637,0.22892958,0.21885951,0.2129923,0.20849043,0.20707104,0.20390758,0.20241225,0.20078959,0.20015076,0.19859354,0.19902167,0.19940001,0.20145963,0.20202734,0.20435244,0.20643947,0.20867246,0.20994326,0.21218693,0.21347032,0.2138884,0.21559002,0.21743529,0.2172228,0.21846831,0.21945877,0.22077604,0.22123614,0.22357714,0.22551721,0.23022944,0.23430233,0.23869772,0.24281378,0.24770738,0.2516945,0.2545644,0.25798523,0.2618072,0.26484922,0.2678603,0.26856637,0.26772428,0.2666254,0.26367217,0.26013598,0.2534836,0.24803036,0.24364077,0.23824166,0.23462531,0.23179513,0.23053317,0.22766796,0.22502492,0.22379844,0.22306424,0.22147372,0.22032873,0.2188311,0.21801567,0.21782152,0.21759711,0.21794906,0.2178978,0.21851698,0.22056806,0.22056456,0.22126406,0.22342966,0.22317004,0.22401763,0.2255869,0.22768494,0.22866677,0.23193318,0.23336466,0.23260507,0.22993994,0.22500077,0.2188242,0.20962265,0.19657601,0.1786723,0.16112304,0.14199072,0.12685257,0.1144387,0.106186286,0.100705296,0.09850786,0.09724934,0.098165154,0.10010376,0.10179559,0.10493696,0.10764766,0.11065439,0.114540696,0.11675899,0.12069109,0.123368084,0.12619978,0.12820503,0.13006964,0.13007188,0.13052398,0.12881832,0.12623806,0.12230788,0.1187916,0.11429392,0.1101085,0.105845414,0.10182105,0.09844982,0.095878065,0.09387858,0.092487276,0.09104183,0.0897188,0.0885344,0.08915921,0.08947054,0.09065124,0.09128827,0.09319504,0.0954858,0.09702622,0.09827028,0.09991069,0.10106393,0.102353714,0.103432566,0.10506845,0.10672171,0.10837419,0.109723054,0.110889584,0.112714596,0.11401319,0.11487639,0.11624049,0.11623339,0.11653735,0.11494331,0.113142796,0.11016812,0.10590826,0.10036653,0.095203996,0.08941058,0.08608886,0.08429995,0.086312406,0.08625139,0.08497578,0.082364604,0.080112234,0.0772367,0.0748192,0.07202165,0.0702742,0.068964384,0.06840506,0.06819117,0.06883204,0.06874642,0.06935145,0.07019189,0.0713806,0.072604105,0.07299993,0.07372375,0.073811516,0.07348515,0.07261127,0.07113674,0.07016289,0.06796546,0.06584193,0.06251022,0.05930013,0.056004573,0.05253502,0.048941232,0.046926204,0.043726906,0.04046099,0.038343783,0.03673473,0.037069514,0.037003163,0.0363747,Control,22P04100300,19.96875,7.861079070555369,38.891714030245794,86.83899552537282,77.51976284584981,21.730528946272386,416.0
7,62,0.62618524,0.62469524,0.625479,0.6258081,0.6262337,0.62834036,0.6312839,0.6356623,0.63471514,0.63920224,0.64449203,0.6476937,0.6515075,0.65672445,0.6607548,0.6652653,0.66898644,0.67244005,0.6753531,0.6778066,0.67759246,0.6779492,0.6780231,0.67574066,0.6682161,0.6540381,0.6327317,0.61041486,0.5899223,0.56882477,0.547521,0.5290288,0.5130515,0.49708664,0.4859534,0.47647235,0.47214884,0.46990967,0.4702248,0.47393048,0.47976995,0.48918584,0.4982799,0.5075116,0.5153203,0.52098,0.526027,0.5294987,0.53087765,0.53280413,0.5336412,0.537084,0.54170454,0.5450791,0.5475716,0.5486579,0.54902476,0.5456122,0.54079366,0.53336287,0.5223241,0.5079334,0.49397737,0.47993472,0.46434486,0.4471749,0.43303013,0.42389423,0.41648713,0.40793964,0.39780086,0.38374996,0.3668676,0.3482059,0.32926857,0.30640796,0.28641337,0.2679218,0.25421476,0.24381474,0.23712486,0.23191199,0.2288617,0.22576106,0.22463433,0.2226191,0.221055,0.22116452,0.22125682,0.22142205,0.22435084,0.22599769,0.22803766,0.23051196,0.23401716,0.23619834,0.23815104,0.23960122,0.24172783,0.24316156,0.2443145,0.24528265,0.24651262,0.2481071,0.24807513,0.24969916,0.2510115,0.254959,0.25915343,0.2636115,0.26847774,0.27218205,0.2770097,0.28089407,0.28359115,0.2863555,0.29057938,0.29366374,0.29620576,0.29621014,0.29402968,0.29359522,0.29102224,0.28679907,0.28141993,0.2738269,0.26934427,0.26498628,0.26231873,0.25993958,0.25578037,0.25324333,0.25172362,0.25042224,0.24929667,0.24724889,0.24738467,0.24525352,0.2460804,0.24507019,0.24398607,0.2448217,0.24492982,0.24543439,0.24630216,0.24652204,0.24829908,0.24780679,0.24891533,0.24991012,0.2514256,0.2523603,0.25507396,0.257331,0.25867128,0.25856587,0.25598717,0.25091177,0.24398138,0.23407215,0.22077161,0.20016065,0.17892337,0.15494844,0.13890824,0.12474765,0.11608806,0.10985936,0.10782625,0.107040256,0.108206004,0.11032361,0.11342171,0.117025755,0.119859725,0.12425515,0.12832205,0.13233763,0.13637921,0.14018364,0.14258647,0.14527914,0.14737746,0.14810187,0.14822674,0.14647712,0.14342266,0.1396366,0.13587005,0.13062108,0.12540507,0.11968371,0.11551382,0.111699894,0.10855436,0.10646373,0.10492502,0.10353424,0.10227378,0.10104208,0.1008948,0.10138326,0.10269835,0.10445963,0.10557349,0.10744882,0.10960998,0.11161654,0.11343214,0.11464009,0.1167862,0.11772169,0.11946753,0.120883584,0.122544505,0.124529436,0.12670065,0.12910572,0.13054821,0.13155478,0.1326536,0.13253161,0.13206118,0.12961546,0.12715478,0.122327,0.1177734,0.11272003,0.107280836,0.10124117,0.09700318,0.094990104,0.09703936,0.09613701,0.09575551,0.09286359,0.08983168,0.08669899,0.084621474,0.0819997,0.08015918,0.078675315,0.078125484,0.077880904,0.078435734,0.07829144,0.079186425,0.07960331,0.08163031,0.08299058,0.08418035,0.083667055,0.083955094,0.083656885,0.08264524,0.081340015,0.079807706,0.07712609,0.07418558,0.0703292,0.066914394,0.0621851,0.05792644,0.053940997,0.051975608,0.047778487,0.04522454,0.042584937,0.041738324,0.040371004,0.040888093,0.040804878,Control,22P05400800,20.75,8.682459977194503,69.63128991521512,95.5644787017628,63.85075388614365,26.124531445231153,560.5
