sample_id,patch_id,n_patch_for_sample,997.71nm,1003.27nm,1008.83nm,1014.39nm,1019.95nm,1025.51nm,1031.07nm,1036.63nm,1042.19nm,1047.75nm,1053.31nm,1058.87nm,1064.43nm,1069.99nm,1075.55nm,1081.11nm,1086.67nm,1092.23nm,1097.79nm,1103.35nm,1108.91nm,1114.47nm,1120.03nm,1125.59nm,1131.15nm,1136.71nm,1142.27nm,1147.83nm,1153.39nm,1158.95nm,1164.51nm,1170.07nm,1175.63nm,1181.19nm,1186.75nm,1192.31nm,1197.87nm,1203.43nm,1208.99nm,1214.55nm,1220.11nm,1225.67nm,1231.23nm,1236.79nm,1242.35nm,1247.91nm,1253.47nm,1259.03nm,1264.59nm,1270.15nm,1275.71nm,1281.27nm,1286.83nm,1292.39nm,1297.95nm,1303.51nm,1309.07nm,1314.63nm,1320.19nm,1325.75nm,1331.31nm,1336.87nm,1342.43nm,1347.99nm,1353.55nm,1359.11nm,1364.67nm,1370.23nm,1375.80nm,1381.36nm,1386.92nm,1392.48nm,1398.04nm,1403.60nm,1409.16nm,1414.72nm,1420.28nm,1425.84nm,1431.40nm,1436.96nm,1442.52nm,1448.08nm,1453.64nm,1459.20nm,1464.76nm,1470.32nm,1475.88nm,1481.44nm,1487.00nm,1492.56nm,1498.12nm,1503.68nm,1509.24nm,1514.80nm,1520.36nm,1525.92nm,1531.48nm,1537.04nm,1542.60nm,1548.16nm,1553.72nm,1559.28nm,1564.84nm,1570.40nm,1575.96nm,1581.52nm,1587.08nm,1592.64nm,1598.20nm,1603.76nm,1609.32nm,1614.88nm,1620.44nm,1626.00nm,1631.56nm,1637.12nm,1642.68nm,1648.24nm,1653.80nm,1659.36nm,1664.92nm,1670.48nm,1676.04nm,1681.60nm,1687.16nm,1692.72nm,1698.28nm,1703.84nm,1709.40nm,1714.96nm,1720.52nm,1726.08nm,1731.64nm,1737.20nm,1742.76nm,1748.32nm,1753.88nm,1759.44nm,1765.00nm,1770.56nm,1776.12nm,1781.68nm,1787.24nm,1792.80nm,1798.36nm,1803.92nm,1809.48nm,1815.04nm,1820.60nm,1826.16nm,1831.72nm,1837.28nm,1842.84nm,1848.40nm,1853.96nm,1859.52nm,1865.08nm,1870.64nm,1876.20nm,1881.76nm,1887.32nm,1892.88nm,1898.44nm,1904.00nm,1909.56nm,1915.12nm,1920.68nm,1926.24nm,1931.80nm,1937.36nm,1942.92nm,1948.48nm,1954.04nm,1959.60nm,1965.16nm,1970.72nm,1976.28nm,1981.84nm,1987.40nm,1992.96nm,1998.52nm,2004.08nm,2009.64nm,2015.20nm,2020.76nm,2026.32nm,2031.88nm,2037.44nm,2043.00nm,2048.56nm,2054.12nm,2059.68nm,2065.24nm,2070.80nm,2076.36nm,2081.92nm,2087.48nm,2093.04nm,2098.60nm,2104.16nm,2109.72nm,2115.28nm,2120.84nm,2126.40nm,2131.97nm,2137.53nm,2143.09nm,2148.65nm,2154.21nm,2159.77nm,2165.33nm,2170.89nm,2176.45nm,2182.01nm,2187.57nm,2193.13nm,2198.69nm,2204.25nm,2209.81nm,2215.37nm,2220.93nm,2226.49nm,2232.05nm,2237.61nm,2243.17nm,2248.73nm,2254.29nm,2259.85nm,2265.41nm,2270.97nm,2276.53nm,2282.09nm,2287.65nm,2293.21nm,2298.77nm,2304.33nm,2309.89nm,2315.45nm,2321.01nm,2326.57nm,2332.13nm,2337.69nm,2343.25nm,2348.81nm,2354.37nm,2359.93nm,2365.49nm,2371.05nm,2376.61nm,2382.17nm,2387.73nm,2393.29nm,2398.85nm,2404.41nm,2409.97nm,2415.53nm,2421.09nm,2426.65nm,2432.21nm,2437.77nm,2443.33nm,2448.89nm,2454.45nm,2460.01nm,2465.57nm,2471.13nm,2476.69nm,2482.25nm,2487.81nm,2493.37nm,2498.93nm,2504.49nm,treatment,lines,protein content,moisture content,WUC,WBC,OBC,solubility,RVA
1,1_1,73,0.5050105,0.50351906,0.50143087,0.50009465,0.49783137,0.49752337,0.49757785,0.49660268,0.493859,0.49445385,0.49495906,0.4937676,0.49551848,0.49590802,0.49738073,0.49721682,0.4980787,0.49812016,0.497624,0.49885464,0.49653885,0.4948753,0.4914927,0.4858046,0.47674033,0.45654553,0.4309312,0.41703317,0.4175439,0.42307997,0.422164,0.4169546,0.41194993,0.40644225,0.40099612,0.39413154,0.38973004,0.38497633,0.38194627,0.38179827,0.3851301,0.39102036,0.39797938,0.4036951,0.40743765,0.41006365,0.4124732,0.41348967,0.41363126,0.4129486,0.4128178,0.4136179,0.4148308,0.41576672,0.4162467,0.41537023,0.4143728,0.41282198,0.4100212,0.40552497,0.4009148,0.39603478,0.3891825,0.38124448,0.37424174,0.367397,0.36107332,0.35489315,0.348325,0.3422085,0.33612448,0.32738435,0.32091993,0.31095564,0.29995775,0.2862151,0.2759834,0.26756907,0.2651862,0.25879505,0.25578904,0.2541467,0.25591385,0.25463188,0.25654292,0.25666088,0.25679412,0.2569353,0.2556973,0.25710705,0.25608805,0.25972813,0.25829363,0.26000723,0.2586441,0.25897288,0.25863647,0.2605191,0.26155704,0.26071465,0.25955325,0.26085204,0.26194304,0.26083702,0.26003796,0.26003087,0.25980496,0.25770715,0.2582457,0.25742704,0.25610644,0.25607318,0.25374287,0.24759236,0.23974995,0.23182347,0.22973344,0.2311343,0.23216334,0.21887922,0.19439423,0.16408558,0.14252715,0.13349283,0.13374566,0.13720569,0.143982,0.15521038,0.16101956,0.16260172,0.16194749,0.16090888,0.16406485,0.1732051,0.18077156,0.18099564,0.17542851,0.16873154,0.16593927,0.16839558,0.1745718,0.17919543,0.18035576,0.18014565,0.1815291,0.18197775,0.18248817,0.18264169,0.18292516,0.18534839,0.18576759,0.1862436,0.18593389,0.18671481,0.18637408,0.18543652,0.18501545,0.18405187,0.18323886,0.1812785,0.17670839,0.16922563,0.16101213,0.15072411,0.14464197,0.14191969,0.14157861,0.1406812,0.14082459,0.14061427,0.13970062,0.138875,0.13922879,0.13920772,0.14106499,0.14025387,0.14117089,0.1409722,0.14215538,0.14358455,0.1451745,0.14387369,0.14429507,0.14441846,0.14493221,0.14390466,0.14188902,0.14057,0.13938972,0.13710627,0.13443066,0.13268775,0.13087407,0.12925461,0.12935692,0.12876235,0.12736885,0.12533805,0.121647924,0.11860856,0.1170432,0.11372155,0.107591,0.102259204,0.10022092,0.08991234,0.073601216,0.06567001,0.07136325,0.07106572,0.06572944,0.06273628,0.066630885,0.07561278,0.07595848,0.076765016,0.08925756,0.098255634,0.10156068,0.101465926,0.10161844,0.10199043,0.10319503,0.103729755,0.10391076,0.10156508,0.097878605,0.09425002,0.09078686,0.08534984,0.07966562,0.07554971,0.07190491,0.06624758,0.061146922,0.055692125,0.05228201,0.05152294,0.055198383,0.057456948,0.057337075,0.055129915,0.05114221,0.048829235,0.045225553,0.045085344,0.04680074,0.048433132,0.04900051,0.049679153,0.051124953,0.053430498,0.054552082,0.055523176,0.055841323,0.05577077,0.055532254,0.05344069,0.051905796,0.05035522,0.048573926,0.046745688,0.0434522,0.03931701,0.035184197,0.033374555,0.033636924,0.033727676,0.036838293,0.042427197,0.0465436,0.048245586,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
1,1_10,73,0.4815615,0.47911412,0.47871876,0.47709438,0.47664517,0.47694775,0.47575122,0.4768573,0.4750813,0.47705865,0.47832888,0.47891557,0.48073632,0.48097843,0.48411596,0.4864657,0.48867851,0.4914351,0.49601352,0.49597824,0.496677,0.49664637,0.49429142,0.4909054,0.48068607,0.4643417,0.43978792,0.41990352,0.41125458,0.41567117,0.413378,0.4077843,0.4033593,0.39577657,0.39035714,0.38410163,0.37891114,0.37594083,0.3741798,0.37573367,0.37848824,0.386176,0.39259934,0.3971348,0.40027598,0.40261585,0.40545073,0.40696505,0.40756828,0.40723535,0.4076169,0.40701085,0.40905273,0.40923005,0.40976745,0.40994397,0.40976933,0.4075787,0.40456694,0.40209654,0.398341,0.39206585,0.3859315,0.3782116,0.37219983,0.36478224,0.35837317,0.35029924,0.3459564,0.3400487,0.33164382,0.32336086,0.3136736,0.30293387,0.28897828,0.27597463,0.26254553,0.25107688,0.2437255,0.23594359,0.23063006,0.22797042,0.22504954,0.22399256,0.22221324,0.22051334,0.2192981,0.21958335,0.21979514,0.22051683,0.22221953,0.22263527,0.22463426,0.22701947,0.22696865,0.22999418,0.23166652,0.23258765,0.23431456,0.2339815,0.23595273,0.23593119,0.23668706,0.23708895,0.23864631,0.23725522,0.23937953,0.23935734,0.24322313,0.24464336,0.24550775,0.24509776,0.24463637,0.2412951,0.23677382,0.23131633,0.2300535,0.23135689,0.2330029,0.22345677,0.20437567,0.18194377,0.16541928,0.15933265,0.15697533,0.15793952,0.16146603,0.16769575,0.17251205,0.17223339,0.17221597,0.17164367,0.17333406,0.17978743,0.18610772,0.18449669,0.18013975,0.1750508,0.17363542,0.17534626,0.17971516,0.1819463,0.18245408,0.18268797,0.18394792,0.18431266,0.18544427,0.18437845,0.18717052,0.1875456,0.18896425,0.18879098,0.19063039,0.19037198,0.1905326,0.19024107,0.18933696,0.18698677,0.18644929,0.1826798,0.17749014,0.16802855,0.1579575,0.14610292,0.13564613,0.12675028,0.11980219,0.11576091,0.1141247,0.11330222,0.11425948,0.11568132,0.11753124,0.1189554,0.12151857,0.12478046,0.12627879,0.1284495,0.13064545,0.13306385,0.13505448,0.1352871,0.13730188,0.13735212,0.1378007,0.1361194,0.13408162,0.13223262,0.12878162,0.12545711,0.12207884,0.118660346,0.11625068,0.113332465,0.11086796,0.10935798,0.108145386,0.10675271,0.10548162,0.1044871,0.104175724,0.10364187,0.10300942,0.10054837,0.098241374,0.09194048,0.08246659,0.07941869,0.083408624,0.08366789,0.08033332,0.078772545,0.08111423,0.086357236,0.08674861,0.08799106,0.0935982,0.09936395,0.10137592,0.10203853,0.10202626,0.10236092,0.10298908,0.10368191,0.104032874,0.102195315,0.098240644,0.09452436,0.09157911,0.08622086,0.08185823,0.0780694,0.07725938,0.07421492,0.07221703,0.06939496,0.06625256,0.06445138,0.06499915,0.065382645,0.064452335,0.06337547,0.06289844,0.06059061,0.059401765,0.05901229,0.060567863,0.06109765,0.06256511,0.06331922,0.06392926,0.06575875,0.06510052,0.065680176,0.06603486,0.06572114,0.065237954,0.062021986,0.06059518,0.058962915,0.056659617,0.05326104,0.051342145,0.048092566,0.045587517,0.04254219,0.040712558,0.040112764,0.041632645,0.044378437,0.04725208,0.048456542,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
1,1_11,73,0.41067243,0.40890995,0.40743256,0.40611857,0.40668458,0.404325,0.40366185,0.4027198,0.39897522,0.3995138,0.39972156,0.39968532,0.39973077,0.4005977,0.40062702,0.4013857,0.40182889,0.4002754,0.40072054,0.3994255,0.39781293,0.39578682,0.3943872,0.38922834,0.38169825,0.36502397,0.34646946,0.33536142,0.3366019,0.34226406,0.34324643,0.3413515,0.33798626,0.3352383,0.32976076,0.3250938,0.32147092,0.31609935,0.31505436,0.31423205,0.31818897,0.32117105,0.3259117,0.3289416,0.33279276,0.3332141,0.33468735,0.33488265,0.3351329,0.33531368,0.3350358,0.33544463,0.3356488,0.33598536,0.33613575,0.33511496,0.33475447,0.33369154,0.3309691,0.32844222,0.32496578,0.32040697,0.31651485,0.31126556,0.307007,0.30204648,0.29720646,0.29197764,0.288339,0.28254515,0.2785614,0.27259296,0.26742253,0.26179868,0.25705463,0.25184667,0.24912481,0.24564382,0.24349165,0.24055052,0.23921373,0.23977517,0.23898846,0.23884957,0.23923889,0.23835519,0.23762637,0.23799396,0.23827183,0.2395004,0.23978482,0.2399584,0.24046758,0.24030021,0.24186957,0.24099971,0.24080196,0.24105963,0.24131927,0.24113023,0.24181843,0.24096599,0.24069402,0.2393963,0.23913193,0.23864199,0.23803082,0.23765375,0.2366279,0.2357823,0.23432806,0.2307769,0.22508359,0.21519417,0.20409301,0.19307908,0.18989871,0.1899348,0.19313529,0.18059643,0.1558948,0.12916091,0.11187756,0.1034531,0.10471383,0.10715052,0.11243266,0.122837886,0.1283009,0.12986577,0.12918009,0.12683824,0.13024224,0.13893971,0.14695065,0.14706138,0.14082187,0.13470432,0.13252303,0.13524444,0.14097118,0.14479694,0.14532429,0.14521089,0.14714989,0.14632419,0.14665486,0.14692926,0.14795543,0.1486232,0.15071794,0.15037267,0.15147346,0.14986545,0.1500738,0.14894569,0.14886986,0.14820778,0.14888982,0.14948961,0.14600882,0.1425803,0.13826683,0.132805,0.1294724,0.12716049,0.124775514,0.12344055,0.123297945,0.12264459,0.123374954,0.12302822,0.12347059,0.12401505,0.12529817,0.1258284,0.1267143,0.12697186,0.12773553,0.12723376,0.12848052,0.12781213,0.12864462,0.12791207,0.12849903,0.12845293,0.12736577,0.12617114,0.12407625,0.12306426,0.12049565,0.11923334,0.117235504,0.11570507,0.11459032,0.11432184,0.113653734,0.11194678,0.108641356,0.10614903,0.10503877,0.10240474,0.09794707,0.09193013,0.08667719,0.075334705,0.05948326,0.05236598,0.05812237,0.057538163,0.052609123,0.049453203,0.05305794,0.060402922,0.059843473,0.06052634,0.070080966,0.077085935,0.07969637,0.079328924,0.07843049,0.078962274,0.07987458,0.08042553,0.08165841,0.08011709,0.076839484,0.07440971,0.070925444,0.06655872,0.061922833,0.058215,0.05603204,0.05166328,0.045670383,0.041496143,0.039595954,0.038872797,0.042498752,0.043980636,0.04420499,0.042459,0.039634537,0.035629306,0.032873195,0.033044547,0.03402441,0.034443706,0.036220804,0.036004223,0.038188577,0.03997887,0.039441027,0.04191224,0.04133676,0.041285526,0.03948891,0.037942007,0.03603369,0.034662586,0.033578236,0.031325363,0.027876439,0.022669658,0.020742767,0.018646792,0.017187921,0.017143128,0.019211708,0.024522372,0.026628017,0.027181111,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
1,1_12,73,0.6575757,0.65799975,0.65661967,0.6587822,0.65954685,0.659743,0.6624559,0.6659674,0.6667253,0.67033195,0.6736748,0.67792773,0.681498,0.68900377,0.6932063,0.69535553,0.6996597,0.70299244,0.704297,0.7073653,0.70607364,0.70721716,0.7058376,0.7036965,0.6965008,0.6827041,0.6609589,0.6410862,0.62050426,0.60023546,0.58390605,0.5676842,0.55562925,0.5430547,0.5318472,0.52250904,0.5180366,0.5162417,0.516991,0.5189907,0.52674747,0.5349203,0.5445768,0.5511254,0.5574515,0.5634796,0.5681586,0.5701331,0.5728021,0.57336336,0.5753811,0.5771093,0.57877034,0.58192414,0.5855753,0.5865482,0.5869632,0.5842178,0.5796563,0.5730792,0.5651242,0.5538866,0.5412749,0.5260997,0.5119005,0.4946152,0.48226276,0.47139776,0.4662952,0.4561572,0.4444953,0.43044585,0.41225508,0.38962144,0.36841848,0.34515855,0.32459015,0.30602902,0.2934787,0.28455573,0.27848718,0.27480575,0.27344996,0.2699316,0.2686605,0.2667628,0.26547074,0.2651368,0.26582804,0.26642665,0.2699406,0.27260786,0.27535802,0.2779685,0.28016597,0.28365582,0.28437227,0.28635937,0.2880569,0.28910437,0.29134795,0.2904729,0.29301685,0.29386878,0.2949782,0.29472008,0.29737207,0.30065802,0.3049727,0.30930787,0.31262982,0.3190731,0.32467517,0.3258224,0.33058524,0.33342293,0.33682635,0.33960605,0.3422752,0.34303632,0.34135765,0.33958012,0.3359749,0.33198768,0.3271224,0.32081822,0.31494585,0.30954328,0.30732733,0.3040286,0.30178016,0.29817644,0.29489657,0.29421678,0.2937189,0.29112178,0.29087207,0.28948334,0.28926295,0.28738475,0.28778473,0.28619835,0.28720158,0.28751218,0.28920555,0.2887067,0.28967348,0.2910204,0.29179937,0.29145232,0.2937751,0.29531577,0.29676563,0.29799712,0.2994032,0.30003047,0.29797655,0.29221088,0.28338876,0.27310118,0.25750187,0.23659629,0.21131107,0.18473795,0.1637884,0.15151119,0.14073983,0.13421944,0.13136174,0.13041039,0.13228123,0.13510856,0.13881901,0.14409588,0.14776942,0.15165584,0.15509932,0.15903775,0.16282551,0.1681753,0.1717456,0.17620166,0.17831603,0.17957896,0.17969222,0.17816547,0.1755358,0.1712324,0.16528286,0.15841866,0.15428318,0.14900953,0.14462356,0.14140064,0.13838993,0.13541545,0.13347739,0.13144392,0.13044663,0.12863705,0.12898137,0.12818195,0.1263565,0.12770668,0.13026693,0.13408312,0.13600765,0.13910758,0.14125091,0.14357777,0.14595269,0.14905255,0.15027751,0.15246798,0.1552746,0.15767148,0.16046114,0.16281734,0.1644174,0.16584942,0.1663023,0.16662356,0.16584435,0.16253208,0.15892695,0.15359508,0.14779465,0.14051892,0.13496163,0.12584648,0.121657625,0.118042834,0.12069022,0.12139563,0.11954551,0.11598291,0.11094039,0.1057163,0.10320854,0.10055386,0.09754359,0.09625435,0.09462319,0.095001936,0.094821334,0.09606759,0.095770635,0.09748466,0.09899372,0.10033552,0.1009557,0.10128951,0.1008319,0.10045824,0.100683354,0.0978632,0.09576898,0.092730485,0.08930244,0.084468834,0.0793197,0.073556334,0.06858115,0.0644559,0.060837917,0.05679043,0.05282695,0.049296856,0.04682884,0.04642139,0.046503935,0.046744034,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
1,1_13,73,0.6821525,0.6809269,0.6825781,0.68368554,0.68388796,0.68567735,0.6880495,0.6916429,0.69345963,0.6966237,0.70058566,0.7058077,0.7095015,0.7151039,0.7188766,0.7236713,0.72658116,0.73003244,0.73173547,0.73379666,0.7347741,0.7331228,0.7335583,0.7297293,0.72349906,0.70790064,0.6873384,0.66434216,0.6414974,0.62020695,0.6002145,0.58163136,0.56825316,0.5535737,0.5411451,0.531402,0.5270816,0.5251906,0.52666616,0.5299398,0.5356669,0.54461527,0.55296844,0.5613526,0.5678066,0.5735669,0.57845044,0.5820297,0.5837904,0.5854356,0.5867076,0.589234,0.59105533,0.5960876,0.59959936,0.59975696,0.60074276,0.5970048,0.59314394,0.5846505,0.57609904,0.56335545,0.54825693,0.53298056,0.5176389,0.5016941,0.4871732,0.47595632,0.46795917,0.4577478,0.44827288,0.43266773,0.41570425,0.39351475,0.36970696,0.3458346,0.32547975,0.3055491,0.29199973,0.28148377,0.27394345,0.26932532,0.26753095,0.26253003,0.26018888,0.25918823,0.2571801,0.25709242,0.2578817,0.26016235,0.2630044,0.26499903,0.26836514,0.27143323,0.27504498,0.27628043,0.27905598,0.2805233,0.2821563,0.28431904,0.28687173,0.28736883,0.28954795,0.29015073,0.29075247,0.29328704,0.29707286,0.29657447,0.30119464,0.3054223,0.31181622,0.31712806,0.32148513,0.32535973,0.330077,0.33266187,0.3365487,0.33950728,0.34206355,0.34270027,0.34176815,0.34005016,0.33760864,0.33337143,0.32827875,0.32060194,0.3165961,0.31120142,0.30749518,0.30559358,0.30220586,0.2997027,0.29650885,0.2950496,0.2925468,0.2911781,0.29007196,0.28916556,0.28899932,0.28788924,0.28780434,0.2871558,0.2863446,0.28788477,0.28758675,0.28788474,0.2899559,0.2903288,0.28965333,0.29075578,0.2924984,0.2924407,0.29653817,0.2991556,0.29994908,0.2995414,0.29720414,0.29090673,0.28281668,0.27256322,0.25729376,0.23533192,0.21296853,0.18629852,0.16520807,0.14865246,0.13809694,0.13044588,0.12752014,0.12723497,0.12821743,0.13193125,0.13552293,0.14034763,0.14482811,0.14958784,0.15414873,0.15781781,0.16437182,0.1676934,0.17238548,0.17535208,0.17773026,0.17869383,0.17891935,0.17693323,0.17385603,0.17005411,0.16424426,0.15810889,0.15219758,0.14655009,0.14142302,0.13688466,0.13367735,0.13026983,0.12779582,0.12670885,0.12570487,0.12486567,0.12509006,0.12547095,0.1269348,0.1296933,0.13177975,0.1344261,0.13707635,0.13982895,0.14207214,0.14432356,0.1465388,0.14836544,0.15027726,0.15207186,0.15451811,0.15678492,0.15909699,0.16203737,0.1628218,0.16361547,0.16521315,0.16527632,0.16465995,0.16135898,0.15767743,0.15238482,0.14702404,0.14009953,0.13423136,0.12639397,0.12186593,0.11953372,0.12185122,0.1215215,0.119944654,0.1166939,0.11170924,0.10787724,0.10648756,0.10153423,0.09924522,0.098153464,0.096656695,0.09755309,0.09851655,0.097550035,0.09842047,0.09944291,0.10252126,0.10263084,0.10465296,0.10343692,0.10470673,0.10314523,0.10214394,0.0997213,0.09789863,0.0961438,0.09177768,0.08723713,0.08215235,0.077542745,0.073071994,0.06824854,0.06512444,0.060620587,0.056205437,0.053473104,0.051209316,0.04935321,0.05005588,0.047673263,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
1,1_14,73,0.5994814,0.59975255,0.5992368,0.600255,0.59999406,0.6041737,0.6071048,0.612613,0.6140373,0.6189128,0.622545,0.62754697,0.6314824,0.6392321,0.6447601,0.6508985,0.6562212,0.65888846,0.6613484,0.66242015,0.6629791,0.6629555,0.66348505,0.6590983,0.65035814,0.63269645,0.6096408,0.58040607,0.5559507,0.53547513,0.518233,0.49792156,0.48237094,0.4691715,0.4545378,0.44448742,0.44130316,0.43935356,0.44334438,0.44564822,0.45435545,0.46328375,0.47106338,0.47982398,0.48546064,0.49132052,0.49543056,0.4979993,0.5005699,0.50386286,0.5040548,0.50632805,0.5096965,0.5116316,0.51697695,0.51678205,0.517718,0.51490283,0.5078385,0.5002437,0.49065918,0.47949588,0.46604365,0.44734678,0.43212348,0.41617125,0.40438274,0.39166418,0.3849782,0.3754843,0.36481866,0.34916326,0.33228642,0.30910894,0.28953466,0.26851183,0.24942206,0.23171261,0.22276287,0.2125264,0.20712955,0.20351674,0.20159976,0.19733486,0.19697358,0.19333449,0.19529966,0.19265684,0.19184962,0.19641767,0.1968916,0.19997403,0.20025812,0.20340559,0.20796752,0.20976369,0.2113496,0.21008855,0.2136065,0.21243222,0.21443531,0.21654253,0.21813874,0.21816176,0.21933568,0.22171924,0.22217141,0.22351456,0.22658627,0.23192261,0.2376756,0.23910904,0.2454795,0.24675465,0.24769263,0.25321847,0.25546667,0.26027018,0.2620223,0.26052284,0.2608831,0.25985572,0.25815803,0.25305662,0.24716438,0.2422911,0.2367391,0.23291567,0.23101817,0.22844978,0.22527331,0.22286256,0.22281583,0.21909298,0.21943958,0.216784,0.21713547,0.21516225,0.21408844,0.21369003,0.21313791,0.21203218,0.21265346,0.21241441,0.21315491,0.21366186,0.21415643,0.21511601,0.21625604,0.21513957,0.21734974,0.21925943,0.22212058,0.22438614,0.2242277,0.22295511,0.22172081,0.21769866,0.21003462,0.20026876,0.18911666,0.17353849,0.15687387,0.13648832,0.12182622,0.110447146,0.102540374,0.0967859,0.0945808,0.0934902,0.09531198,0.09738387,0.100523084,0.102084056,0.10562605,0.1086948,0.112081096,0.11437097,0.11788359,0.12090416,0.123978205,0.1268179,0.12842987,0.12877624,0.12948568,0.12847465,0.12633936,0.12228836,0.11852374,0.11507926,0.11070843,0.10633086,0.10290177,0.100133866,0.09715782,0.094823465,0.094055675,0.09246688,0.0917433,0.09051951,0.09110387,0.09160834,0.092577584,0.09407473,0.096281186,0.09791851,0.09981473,0.101247706,0.10311542,0.104883924,0.10670979,0.106961384,0.10819908,0.10956195,0.11085455,0.11279635,0.114383355,0.11563683,0.11712547,0.11830057,0.119351245,0.11884782,0.11917126,0.11623981,0.114521876,0.11109768,0.1073621,0.10288022,0.098070905,0.09219527,0.08822534,0.087099425,0.089080706,0.089530416,0.08764786,0.08534018,0.08303355,0.07974762,0.077542245,0.075456195,0.0728411,0.07296069,0.07161304,0.07155199,0.07268968,0.07156068,0.072649576,0.07389167,0.07484773,0.07549268,0.07633584,0.07629085,0.0764401,0.07687387,0.07635104,0.074560955,0.07154862,0.070715055,0.06736819,0.06570478,0.061513297,0.05657589,0.05503065,0.050682973,0.049682755,0.046577398,0.044529427,0.042301722,0.04010049,0.03773081,0.039183885,0.03910943,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
1,1_15,73,0.57096684,0.5705062,0.57273847,0.5737548,0.57565856,0.57462144,0.5793285,0.58212215,0.58560205,0.5888552,0.5940757,0.5960821,0.6011519,0.606343,0.6115197,0.6144772,0.61984444,0.62083536,0.6247428,0.62644416,0.62664485,0.6273743,0.6272872,0.62345314,0.6163728,0.6004462,0.5807562,0.55941534,0.5382867,0.5181924,0.502479,0.4873358,0.47223616,0.46105215,0.44884443,0.44069362,0.43599153,0.43578702,0.4367901,0.43887195,0.4451248,0.4503621,0.46070233,0.4693622,0.47546536,0.4817474,0.48613805,0.48938727,0.4905711,0.49192756,0.4932032,0.49609149,0.49935627,0.50223094,0.50401056,0.5046165,0.504405,0.5015685,0.49801552,0.49053466,0.48298222,0.4690243,0.45702145,0.4430481,0.4293347,0.4149456,0.40105715,0.3926741,0.38279283,0.37366316,0.36238462,0.34839064,0.32918513,0.3099324,0.2886775,0.2665105,0.24869394,0.23233488,0.22089449,0.21024205,0.20468743,0.19924082,0.19633256,0.19565812,0.19378033,0.19068503,0.1896098,0.19048175,0.19106567,0.19233383,0.1938701,0.19563442,0.19783184,0.19969827,0.2042893,0.20538639,0.20613135,0.20815015,0.21044657,0.21106327,0.21143085,0.2132085,0.21512295,0.2149738,0.21615782,0.21789512,0.21793056,0.21993515,0.22476798,0.2271692,0.2307047,0.23557821,0.24049297,0.24231046,0.24438769,0.24990027,0.2513737,0.25320345,0.25463516,0.25448412,0.25771344,0.25485942,0.25204596,0.24822932,0.24280268,0.2375629,0.23279762,0.22908852,0.22663431,0.22502413,0.22209233,0.22044209,0.21831258,0.21719852,0.2157278,0.2149919,0.2143977,0.21405244,0.21349925,0.21327874,0.21219957,0.21169382,0.21236229,0.2121841,0.2129219,0.21371496,0.21454825,0.21507287,0.216403,0.21677384,0.21747771,0.21909896,0.22162068,0.22306047,0.22383672,0.22384734,0.22137704,0.21740666,0.21051285,0.20102808,0.18959889,0.17276636,0.15524134,0.13536225,0.12105306,0.10938047,0.10250126,0.09676774,0.09414921,0.0936929,0.09517663,0.09565678,0.098530516,0.1012997,0.10397947,0.107130624,0.10997315,0.113305576,0.11675008,0.11932738,0.122457124,0.12555164,0.1273238,0.12738046,0.12868884,0.12638387,0.12426647,0.12115313,0.11762746,0.11282608,0.10830424,0.10514708,0.101972684,0.09918602,0.09722151,0.0949608,0.093807526,0.09272386,0.0924868,0.0915691,0.09229346,0.09136546,0.093108475,0.094725385,0.09652565,0.097839296,0.09872423,0.10060303,0.101626866,0.10402861,0.104877174,0.105675146,0.10799077,0.10878068,0.11034982,0.11075704,0.11261754,0.11456473,0.115177035,0.11649147,0.11698161,0.11746602,0.11650947,0.11551851,0.11287383,0.10980001,0.105802834,0.10184139,0.09751135,0.09188609,0.088954404,0.08678252,0.08875068,0.08854914,0.08727701,0.08542976,0.08292462,0.08143658,0.07831564,0.07602331,0.07404138,0.07366747,0.072871625,0.07261371,0.07262379,0.07268194,0.07361874,0.074727595,0.07604459,0.076860145,0.076878496,0.077709615,0.07646549,0.07680259,0.07699859,0.07527991,0.0734861,0.07130089,0.06830146,0.06482306,0.062121406,0.05718205,0.055531524,0.051935725,0.050327044,0.048107337,0.04438439,0.042939015,0.040646747,0.039779093,0.039738838,0.038412903,Control,22P05500800,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
