sample_id,line,treatment,997.71nm,1003.27nm,1008.83nm,1014.39nm,1019.95nm,1025.51nm,1031.07nm,1036.63nm,1042.19nm,1047.75nm,1053.31nm,1058.87nm,1064.43nm,1069.99nm,1075.55nm,1081.11nm,1086.67nm,1092.23nm,1097.79nm,1103.35nm,1108.91nm,1114.47nm,1120.03nm,1125.59nm,1131.15nm,1136.71nm,1142.27nm,1147.83nm,1153.39nm,1158.95nm,1164.51nm,1170.07nm,1175.63nm,1181.19nm,1186.75nm,1192.31nm,1197.87nm,1203.43nm,1208.99nm,1214.55nm,1220.11nm,1225.67nm,1231.23nm,1236.79nm,1242.35nm,1247.91nm,1253.47nm,1259.03nm,1264.59nm,1270.15nm,1275.71nm,1281.27nm,1286.83nm,1292.39nm,1297.95nm,1303.51nm,1309.07nm,1314.63nm,1320.19nm,1325.75nm,1331.31nm,1336.87nm,1342.43nm,1347.99nm,1353.55nm,1359.11nm,1364.67nm,1370.23nm,1375.80nm,1381.36nm,1386.92nm,1392.48nm,1398.04nm,1403.60nm,1409.16nm,1414.72nm,1420.28nm,1425.84nm,1431.40nm,1436.96nm,1442.52nm,1448.08nm,1453.64nm,1459.20nm,1464.76nm,1470.32nm,1475.88nm,1481.44nm,1487.00nm,1492.56nm,1498.12nm,1503.68nm,1509.24nm,1514.80nm,1520.36nm,1525.92nm,1531.48nm,1537.04nm,1542.60nm,1548.16nm,1553.72nm,1559.28nm,1564.84nm,1570.40nm,1575.96nm,1581.52nm,1587.08nm,1592.64nm,1598.20nm,1603.76nm,1609.32nm,1614.88nm,1620.44nm,1626.00nm,1631.56nm,1637.12nm,1642.68nm,1648.24nm,1653.80nm,1659.36nm,1664.92nm,1670.48nm,1676.04nm,1681.60nm,1687.16nm,1692.72nm,1698.28nm,1703.84nm,1709.40nm,1714.96nm,1720.52nm,1726.08nm,1731.64nm,1737.20nm,1742.76nm,1748.32nm,1753.88nm,1759.44nm,1765.00nm,1770.56nm,1776.12nm,1781.68nm,1787.24nm,1792.80nm,1798.36nm,1803.92nm,1809.48nm,1815.04nm,1820.60nm,1826.16nm,1831.72nm,1837.28nm,1842.84nm,1848.40nm,1853.96nm,1859.52nm,1865.08nm,1870.64nm,1876.20nm,1881.76nm,1887.32nm,1892.88nm,1898.44nm,1904.00nm,1909.56nm,1915.12nm,1920.68nm,1926.24nm,1931.80nm,1937.36nm,1942.92nm,1948.48nm,1954.04nm,1959.60nm,1965.16nm,1970.72nm,1976.28nm,1981.84nm,1987.40nm,1992.96nm,1998.52nm,2004.08nm,2009.64nm,2015.20nm,2020.76nm,2026.32nm,2031.88nm,2037.44nm,2043.00nm,2048.56nm,2054.12nm,2059.68nm,2065.24nm,2070.80nm,2076.36nm,2081.92nm,2087.48nm,2093.04nm,2098.60nm,2104.16nm,2109.72nm,2115.28nm,2120.84nm,2126.40nm,2131.97nm,2137.53nm,2143.09nm,2148.65nm,2154.21nm,2159.77nm,2165.33nm,2170.89nm,2176.45nm,2182.01nm,2187.57nm,2193.13nm,2198.69nm,2204.25nm,2209.81nm,2215.37nm,2220.93nm,2226.49nm,2232.05nm,2237.61nm,2243.17nm,2248.73nm,2254.29nm,2259.85nm,2265.41nm,2270.97nm,2276.53nm,2282.09nm,2287.65nm,2293.21nm,2298.77nm,2304.33nm,2309.89nm,2315.45nm,2321.01nm,2326.57nm,2332.13nm,2337.69nm,2343.25nm,2348.81nm,2354.37nm,2359.93nm,2365.49nm,2371.05nm,2376.61nm,2382.17nm,2387.73nm,2393.29nm,2398.85nm,2404.41nm,2409.97nm,2415.53nm,2421.09nm,2426.65nm,2432.21nm,2437.77nm,2443.33nm,2448.89nm,2454.45nm,2460.01nm,2465.57nm,2471.13nm,2476.69nm,2482.25nm,2487.81nm,2493.37nm,2498.93nm,2504.49nm,protein,moisture,WUC,WBC,OBC,solubility,peak_viscosity
1,22P05500800,Control,0.9346915845848468,0.9348012046003578,0.9344454136753756,0.934778643560418,0.9345240678530392,0.9349653608671984,0.9356988422282352,0.9382890919897542,0.9389514832108046,0.9410226725900244,0.9422171805282528,0.9436122383227302,0.9449894057311248,0.9466857724195552,0.9482745739116272,0.9498353546291902,0.9510055973395972,0.9520330666638016,0.9528259804462604,0.9534910511432546,0.953712210597689,0.953719020004384,0.9533926913805923,0.952409249981744,0.949422437043384,0.9438613592246248,0.9361750922756716,0.9264860760751816,0.9167737163625715,0.9067156007275944,0.8966725385221086,0.8876399906384389,0.8798538723510347,0.8715341440638411,0.8644457584368792,0.858536032972413,0.8559834637348979,0.8551407349450186,0.8564675014072882,0.8594326895502086,0.8642553207436592,0.8702401602929772,0.8752308393180523,0.8798936635223578,0.8834830389586863,0.8862337085429659,0.8884571251674082,0.8900868609684915,0.8911494332678715,0.8920851420640414,0.8927797668187518,0.8938613213430529,0.8956098495419766,0.8975672109947331,0.8988911079152497,0.8994984664938575,0.8995255584177928,0.8981427669777711,0.8958152273782061,0.8926022811177028,0.887999232848502,0.8816240052294303,0.8747429380262821,0.8655730797347315,0.8569667948816675,0.8470186748436916,0.838805874435402,0.8318275452440274,0.8259363550960188,0.8184127139474409,0.809517878224061,0.797540403031233,0.7811977307759135,0.7604442936612185,0.7382602903796305,0.7126859916481495,0.6886445857546772,0.6651145730455057,0.6471769204831632,0.6324412673977016,0.6234547174475669,0.616718972761066,0.6137553938143794,0.6116342641894457,0.6116104018094901,0.6109747218840237,0.6124978687395578,0.6149391036592862,0.6177426896497915,0.620662909917812,0.6240464580153253,0.6276575119120106,0.6314280384792337,0.635202308053042,0.6389312886626342,0.6415946392548558,0.6443717990367989,0.6466982588319403,0.6498202644245414,0.6520123150679321,0.6544748777267089,0.6558132562443539,0.6571705398620857,0.658805489949716,0.66057681255781,0.6631691884564418,0.6672773569567455,0.6709817162443545,0.6762266405637949,0.6813090559382788,0.6862546446452602,0.6913454829596621,0.6959986816627535,0.6996510528994111,0.7036267141406995,0.7068329361487377,0.7101453271956628,0.7136721533556287,0.7161557276519263,0.7165486527640372,0.714478246954136,0.7119650373719824,0.7067458886170263,0.6999115799411977,0.6907827513649739,0.6792933931239259,0.6696083738207035,0.6634332684100785,0.6600271153497121,0.6576030549719764,0.6551222986468221,0.6516171075469557,0.6473931904173332,0.6445413087176606,0.6414998071797742,0.6389225346751145,0.6380243627995565,0.6383876624826277,0.6390099769966461,0.6397052075021233,0.6398300002522557,0.6402051603162712,0.6415038342007077,0.6437083158508516,0.6463139810453944,0.6485893381872205,0.6512319025019633,0.6537045979781038,0.6552270565612548,0.6571862513429727,0.6596786733651023,0.6625711837049109,0.6660135098759491,0.6692171698921182,0.6710436536332884,0.6709419630269604,0.6684373359690187,0.6611703956074741,0.6508991590970993,0.6377577749318533,0.6175007299806776,0.5871181935133778,0.5516885758110525,0.5116987755815074,0.4776002068320722,0.448785224817345,0.4279180230472877,0.4129363920053102,0.4037067458376133,0.4007365951286452,0.4025552014570668,0.4077205933621571,0.4148391386108997,0.4224750746780435,0.4304355324905333,0.4378633551748361,0.4454409437579307,0.4534628897547534,0.4612182264803519,0.4689629174065935,0.4764152944154922,0.4815442586056063,0.4855874280569288,0.4871008240241328,0.4863281971093618,0.4819340716172445,0.4760141464935572,0.4672358453411844,0.4572462775688711,0.4463475728305401,0.4369417280167409,0.4289525443117087,0.424626093850341,0.4207347127485377,0.4185671642915706,0.416417345010436,0.4147518373038483,0.4126241056342389,0.4112110936824967,0.410706379849753,0.410960838185917,0.412158900363047,0.4139411846683713,0.4164655889355982,0.4186009503659461,0.4206097019257808,0.4223194479849647,0.4237439047933322,0.4252043706333375,0.4252184979399042,0.4253380800427987,0.4254505228894712,0.427435488361371,0.4298340284584592,0.4322399372515629,0.434992445093382,0.4379644623164543,0.4411303948911423,0.444378076700729,0.4477287687189199,0.450791075656103,0.4532989872515969,0.4542171328302392,0.4532461939179069,0.4491297651234806,0.4413095197570228,0.4307913346824749,0.4177958754086735,0.4049625675482312,0.3919259589463564,0.3820963005334544,0.3716547119446389,0.3672895349217741,0.3652210645823079,0.3660473839625762,0.365222281175768,0.3629315551392193,0.3614518173557687,0.362339704662816,0.3629392190754291,0.3650511313693229,0.3667278973209976,0.3685338749159509,0.3689548693671106,0.3715561060993871,0.373553273910589,0.3755330282608037,0.3772287107245404,0.3796709191727728,0.3814068279810569,0.3827875809338542,0.382227186940291,0.3807200937841953,0.376973354507625,0.3717271185661392,0.3656202571313022,0.3588174181110223,0.3514338608327252,0.3436032556321081,0.3356818607676228,0.3269252833058523,0.3180830970653224,0.309048970048928,0.3003419020549792,0.2957804497636013,0.2889186335659461,0.2838015683799376,0.2781994143085103,0.2761494238790179,0.2745314626638656,0.2737000254924852,0.2726325450020751,23.53125,8.231950489151204,93.95266289185238,103.19567354965591,70.94502879304265,31.231778425655975,265.5
2,22P06700500,Control,0.93853384953401,0.93786103061292,0.9375055303837077,0.9382945663848722,0.9383111957583764,0.939101188825437,0.9405422656502276,0.9430381016457988,0.943973058203018,0.9458334993284458,0.947008682409337,0.9487354650617084,0.9500230844683032,0.9516658338153848,0.953216813945067,0.954614115573895,0.9557410110854724,0.9572119249488964,0.9579713104003712,0.95842360678683,0.9587426168106444,0.9588329772351972,0.95832487746871,0.957548691261244,0.9545877055806072,0.9489679091132386,0.9403650272540712,0.9305715468753424,0.9208588004796662,0.910339700424484,0.9004091448105207,0.8911089343952554,0.8826739403198263,0.8745045705945967,0.8666839059967357,0.8609501169565357,0.8582170769516945,0.8573776383863072,0.8585496905188301,0.8620651135162624,0.8665656018342074,0.8724595172276182,0.8780011375915762,0.8825405062595706,0.8865220820084183,0.8895273119505471,0.8919881188478638,0.8936381364515044,0.8945437623636816,0.8953105310636207,0.8962123582308088,0.897741423132056,0.8990411069199792,0.9007741365830207,0.9019421305564784,0.9026677457523552,0.9026643315551252,0.9012694241651868,0.8989992828242213,0.895337462316968,0.8903444305278304,0.8835018778038841,0.8759495813012601,0.8670575611113034,0.8581116722815174,0.8475484757810701,0.8391095314111987,0.8316436972430511,0.825806848851022,0.8178115896457279,0.808532240646484,0.7956115494319465,0.7791502690676556,0.7576517250097401,0.7339749956181572,0.707891443814295,0.6835979827386328,0.6598170435029034,0.641270965669878,0.6258722256487903,0.616326757561842,0.6098313125550201,0.6067137168095189,0.6045456931564985,0.6034860320810249,0.6031338658878762,0.6046923036360704,0.6070916709455758,0.6103340711334808,0.6125913323581269,0.6164832419562783,0.6202812975232066,0.6236522707270005,0.6285641024672011,0.6314081948145497,0.634486749275853,0.6372845877152565,0.6402035972624016,0.6430454742732693,0.6451254069373192,0.6477945749369411,0.6492306504446492,0.6512814986331019,0.6523042240191301,0.6548731858489443,0.6572884971380003,0.6610485961422674,0.664708371501134,0.6695513231721475,0.6759869053056295,0.680784261642092,0.6858767495011795,0.6913782315274849,0.6948836585832505,0.6988493147266642,0.7023042949507263,0.7063656141868497,0.7096478648025871,0.7119011905706237,0.7117253499211389,0.7103243835506143,0.7073518150942075,0.702853295226957,0.6958178551288527,0.6873685489419864,0.6745827844947907,0.6655303291414785,0.6586635297044865,0.6560390085541676,0.6529468635637806,0.6501483392198377,0.646804348693178,0.6432920686093058,0.6398127742978612,0.636621838931406,0.6342518988342087,0.6332791274595826,0.6336317211555054,0.6343520943069618,0.6350033850541155,0.634749614516679,0.6352081488208206,0.6367152819493546,0.6389188424960535,0.6415406937944035,0.6446506841278685,0.6468116319332697,0.6488307672461332,0.6508399513005796,0.6524446788879164,0.6549151161428364,0.6580299125679665,0.6615939390520209,0.6649605482542402,0.6667719663827613,0.6661839385574154,0.663512265318538,0.6557487913670116,0.6457504750276938,0.6319755992849553,0.6101783051175924,0.5787418165073079,0.542839064621933,0.5021502878513502,0.4673287906540004,0.4383425239484264,0.4176310352540466,0.4014555903284291,0.3923616811827055,0.3890024689497021,0.3905531387979806,0.3957597134578041,0.4027467733657331,0.4104204225794583,0.4183097909798148,0.425871827803855,0.433482857359532,0.441581798148878,0.4499550459771555,0.4579883968654418,0.465002737990176,0.4709461978351021,0.4750916718098183,0.47667096438356,0.4763010465160697,0.4720408995933622,0.465773572442921,0.4573804457004518,0.4476358244820859,0.4364689460970326,0.4276166847805639,0.419626724891635,0.4148872570201959,0.4116539227589182,0.4091641226124953,0.4065801925708537,0.4050785686575893,0.403419791711548,0.4023351548683636,0.4017448648859559,0.4019074782438793,0.4026917033334534,0.4044752670626835,0.4070012233447108,0.4095128351559697,0.4119724355923791,0.4133589522922605,0.415203727395081,0.4158684689423668,0.4161541493470127,0.4166100170765225,0.4171659842267226,0.4183314089252963,0.4208808345127761,0.4228193737160909,0.4254646409726962,0.4285296998545833,0.4317493406684928,0.4353981208855645,0.4384309637888266,0.4414752225081796,0.4435533569047515,0.4450125460286109,0.4433748303099134,0.4395327705810189,0.4313590534476955,0.4208475489941992,0.4078713601122966,0.3952759110203058,0.3823249030942424,0.372015706741205,0.3619946985471376,0.3582532322628597,0.3565744762271914,0.356613396167533,0.3560439873476368,0.3536525888943633,0.3519908163302615,0.3523268116356605,0.3527536750644492,0.3544085828235052,0.3561084810988216,0.357870729837824,0.3582446829788295,0.3606110166589876,0.3619931912925986,0.3643499674618059,0.3660297697648844,0.3688082285378377,0.3702009061011668,0.3714928233073743,0.3712369440434511,0.3699862588287897,0.3663797309097872,0.3616133039362933,0.3553365770302413,0.3493843942453113,0.3416087970825007,0.3342003832261728,0.3261795475154501,0.3180435486586352,0.3083610510675224,0.2998195179845258,0.2916481795952512,0.2877388679462133,0.2806847265560792,0.2752010080335111,0.2707942799422467,0.2685060367249909,0.2658350226820889,0.2656676351624323,0.2647116101730166,24.15625,8.337481370995636,54.56123825984743,129.33167551010936,64.6575414552003,27.014785506039154,267.0
3,22P074001000,Control,0.9414247211648916,0.940823071963686,0.9405526401382932,0.9405665080621572,0.9412355375787792,0.9416866663198564,0.9423707461760736,0.9449567051068832,0.9458935715504008,0.9477258494792636,0.9491137439330536,0.9503310206691497,0.9525738931129092,0.9538447877862368,0.95524246962889,0.9565038042174973,0.9581996792799286,0.9590325063477882,0.959912169156308,0.9603707647678674,0.9609450747317684,0.9610998578612434,0.960609864385535,0.9595819636783836,0.956645320287576,0.9513934414558955,0.9431271951616872,0.9336416211980264,0.9243651949866424,0.9144064162339964,0.9045383022267678,0.8953775422339506,0.8873391924141596,0.8794390594127237,0.8727969140917579,0.8669226407116586,0.8636838823589541,0.8629796723905482,0.8640431018702446,0.8673226301086105,0.8718288041383141,0.8775190208412307,0.8827014089011824,0.886832219635502,0.8907711695586445,0.8933839579376984,0.8960995988692038,0.8976670923934551,0.8984502171500612,0.8993368404622484,0.8999501047599372,0.9008583084256366,0.9027486723927688,0.9042544869905164,0.9055369324563308,0.9064062967314368,0.9061069657023626,0.9045757812104244,0.9022536073926284,0.8988599703870712,0.8938998361577057,0.887329413129105,0.8805073947625515,0.8719423395340113,0.8632381606747836,0.8535942791952993,0.8448959877572724,0.837283451836001,0.8313721096455247,0.8238190737938218,0.8151020105723795,0.8024083727042496,0.786349991233161,0.766413897950198,0.7445644704903694,0.7192039445313967,0.6948378699436968,0.6717222609916784,0.6540400355949284,0.6395922949820994,0.630627716170006,0.6235648292628182,0.6208442826851719,0.6191909128993358,0.6179696734402395,0.6178910624352216,0.6196849685251613,0.621840561340261,0.6248178197553393,0.6271219329310518,0.6314341391582645,0.6347067919474376,0.6384987122065787,0.6423284891576804,0.6454196383056463,0.6489330736586925,0.6519900959051623,0.653861048769963,0.6568528342819531,0.658634134394099,0.661325664079117,0.6631435974426356,0.6648766266720361,0.6667463402263212,0.6674874704619311,0.6707622421165664,0.6742546356247645,0.6777940158329447,0.6827505220957332,0.6878504745710857,0.6926785102898297,0.6979633921328454,0.7032144084065748,0.7063420226960496,0.7097771829287968,0.7131685246663015,0.716674976654006,0.7195422469622157,0.7219235152820795,0.7228047638155886,0.7209958429345609,0.717884435207836,0.7136719841898028,0.706991855610857,0.6977338651718388,0.6867492088439491,0.6773725398807161,0.6708982789630475,0.6675897733617779,0.6654038352617246,0.6624381971418098,0.6596498219526187,0.654998261456777,0.6525679755078615,0.6485174209734832,0.6466075905622509,0.645256257510378,0.6461557067808472,0.6466731009369056,0.6470810190245231,0.6472691666977746,0.6477853191518433,0.648890627217787,0.650836802239372,0.653139846200096,0.6555885226187281,0.6585819865456384,0.6604230411703879,0.6623488641616884,0.6638521763279117,0.6666958939091907,0.6693894746289063,0.6725773487513518,0.6763175859523951,0.6780070166759695,0.6775011629373097,0.6750246344355885,0.6674760301314502,0.6575478168974148,0.6443496463849968,0.6238075880971299,0.5928398371673839,0.5579562229606716,0.5175907274499276,0.4828573745196401,0.4538612216169966,0.4324008739405496,0.4175113916343127,0.4081581993755604,0.4038093182889877,0.4063800323094889,0.4113834276372794,0.4178186745157677,0.4265744061002132,0.4339573024040834,0.441481320591777,0.449344509589634,0.4564633092978887,0.4649051817506509,0.4730292063437239,0.4801905844563364,0.4863467526795399,0.4902485040144259,0.4915369404344853,0.4916571631184959,0.4879090088285257,0.4818494181948425,0.4736081089297414,0.4636059689986886,0.4529285600133511,0.4437521802041513,0.435839110653664,0.4314456474144233,0.4276197434600206,0.4254371375448641,0.4226481880822437,0.4210948710829157,0.4193461116172955,0.4177994735489195,0.4176819928080698,0.4178202829749262,0.418386036841686,0.4205588821583393,0.423437666147529,0.4260211577521868,0.427593773589898,0.4289382380380412,0.4296303303562921,0.4315814534913952,0.4323673983408753,0.4333301631182293,0.4336543708377558,0.4348767776979273,0.4368899472475874,0.4396475671698959,0.442000469913598,0.4457462063571836,0.4478733224674291,0.451766978149771,0.4545785664036463,0.4575854145140353,0.4597081171873558,0.4611589989699688,0.45947532663781,0.4551748112744017,0.4467058969293817,0.4359625373625243,0.4234397739164069,0.4104506197294578,0.3980894014985817,0.387700482641811,0.3772230764267022,0.3730725528011738,0.3716210206919896,0.3727104859174885,0.3710665545373541,0.3693862797110883,0.3672897166556231,0.3679995379371316,0.3685985686536235,0.3709534908611705,0.3724740887330705,0.3739178672029181,0.3748950213681346,0.3771713089757879,0.3796368231285175,0.3815146165573788,0.3826311199808144,0.3861901889877621,0.3871558741187133,0.3882919059805024,0.3878132339100665,0.3867443830611904,0.3831214088614627,0.377886271278498,0.3716383637933308,0.3652390365962356,0.3570683311803746,0.3500267755590844,0.3412802627589418,0.3329025660607928,0.3234932766675898,0.3145747315024575,0.3059778953963248,0.3019486747748967,0.2946912977735618,0.2887655576731383,0.2844447309462965,0.2818114774370179,0.2799047202557717,0.2806904081957612,0.2802690083555755,23.46875,7.86481526492187,67.01770950506727,107.88084954530208,63.605077871227124,26.478550603915032,273.0
4,22P09100200,Control,0.9329224534531788,0.9322253960861168,0.9320642779797316,0.932554873824096,0.9331413106199592,0.9333976622217302,0.9342622415682862,0.9368046128568368,0.93791671979917,0.9394773702015649,0.940796451017402,0.9420374349495172,0.943925975604361,0.9454630192594432,0.9462531621171696,0.9479724747895456,0.949160487886076,0.9502330673978364,0.9509154753420996,0.9512083499470952,0.951466396743721,0.951848858853606,0.9515138926305956,0.9504589608121442,0.9476353836737524,0.9421666884810024,0.9338285745813456,0.9247170527247456,0.9154226691555702,0.9053133589877548,0.8954904271240809,0.8865139222039814,0.8783454039985058,0.8706490814740462,0.8630644030988673,0.857353188563855,0.8544488087609163,0.8535477936000384,0.8551601568834246,0.8579802170591949,0.8629378104141603,0.8686065772550817,0.8737314822125035,0.878375133652822,0.8818833546788367,0.8849398249616596,0.8878754795877041,0.8889959381187407,0.8898549353817636,0.8903544448585929,0.8910112872891567,0.8920053016211914,0.8935976255855225,0.8954694135010172,0.8968921614868153,0.8976676207079242,0.8974747620014903,0.8963229910823189,0.8937458104611111,0.8902444817966408,0.8858261795491796,0.8793349153597515,0.8722672041688166,0.8635041787718701,0.8549456984162038,0.8450717171558177,0.8369970834519846,0.8296925802603843,0.8239590762719371,0.8166863545778813,0.8080656731759918,0.7959554688755416,0.7799929681195495,0.7599233599114138,0.7372133419709415,0.7119045203063928,0.6875972023935684,0.6648879935887464,0.6461620961186744,0.631281879204588,0.6216465964014848,0.6154970953705521,0.6121585821548255,0.6099141982797369,0.6093939498981009,0.6090196275453554,0.6102500319348797,0.6128072888331434,0.6155137260829362,0.618291241776409,0.6222482396931905,0.625453868858364,0.6293353130262549,0.6335904840976467,0.6364650172480291,0.639695693517293,0.6424817977034663,0.6443643709814371,0.6473530352611756,0.6493786573893939,0.6516778346985813,0.6534239608692607,0.6550497695479904,0.6568364842814376,0.658224525735506,0.6606061877824858,0.6649123679792119,0.6684891922650729,0.6727129676377157,0.6792288224132483,0.6837986075673478,0.6894185198242875,0.6939092420298969,0.6975439543711555,0.7007560097144512,0.7045598181369204,0.7078073774397626,0.7111905925669308,0.7134658508338724,0.7143482571599344,0.7122884973334543,0.7094032128501357,0.7051311294154798,0.69884626612766,0.6898218749264817,0.6785558332537286,0.6687451580229502,0.662810444102195,0.6595533549452901,0.6570187730278707,0.6545987124596003,0.6511618099430916,0.6480832823101307,0.6441039597324849,0.6412392036986249,0.6389572918153544,0.6377616962561818,0.637512379594312,0.6386139835114325,0.6389368438031329,0.6396624157394398,0.6394140565712711,0.6411357104089142,0.6432944968063559,0.6459936106732437,0.6487177914957254,0.651270774083958,0.65324431497562,0.6549170290988089,0.6573817278509848,0.6600337011730335,0.6624745288996223,0.6657990295131562,0.6692256014530451,0.6713107138003431,0.6711241171756912,0.6683209681875124,0.661352457655245,0.6510442357592876,0.6374960205963791,0.61736283167259,0.5862931149553992,0.5517496355740757,0.5117205528714229,0.4768183344286339,0.4476901059040187,0.4260673357773021,0.4101918886591429,0.4013737074055629,0.3976335297859895,0.3991113024582707,0.4044682560600489,0.4113779038037018,0.4193063772055373,0.4268025431685262,0.4346800061848697,0.4425323115439059,0.4502701355849043,0.4589423038970639,0.4671641410597384,0.4745476840050128,0.4803027345752074,0.4842073712833314,0.486064202802499,0.4853914205635463,0.481465458710862,0.4752253820515383,0.4666633117082787,0.4567038318157006,0.4458369753603511,0.4366671260711781,0.4288535575041723,0.4235177856637019,0.4196351069517152,0.4171594335089529,0.4143683741944344,0.412649248700513,0.4112271789603452,0.4097303828394374,0.4090739779345137,0.4087613596798877,0.4097789594005934,0.4117653482359527,0.4142391448907901,0.4171917531450914,0.4192717867713607,0.4206654354250194,0.4228361308558789,0.4242846142712541,0.4246297335186378,0.4250286666037473,0.4259558088965742,0.4274625807982818,0.4298200510414741,0.4321471900616827,0.4345334581027784,0.4374325744238423,0.4410242997428868,0.4444623757419572,0.4474811807606397,0.4509747561378229,0.4530235561651528,0.4542830562943166,0.4525443070699657,0.4489123827525332,0.441366950981593,0.4306171751777154,0.4173366795433367,0.403760539181241,0.3908290599714553,0.3797769194948547,0.3695477864557169,0.3658372737262143,0.3642000834010467,0.3646686787520717,0.3637190336627537,0.3614451775586833,0.3593568777809955,0.3592163786457713,0.3602797091425776,0.3627335041350997,0.3640503851509825,0.365967478412435,0.367107204204163,0.3694005727845836,0.3718778543358369,0.3738519910522995,0.3748468640949923,0.3779704455276022,0.3794010328143891,0.3804132616117239,0.379679280376306,0.3788899121945677,0.3750436856822385,0.3697112465904354,0.3632703519643789,0.3567434235783356,0.3490103244497853,0.341721054845378,0.3334337592792137,0.3249659704118696,0.3149398638325119,0.3070839817318114,0.2981183977999699,0.2944582718426997,0.2878900845683901,0.2821895006111803,0.2773872630906474,0.274682515666795,0.2730692564958821,0.2725085055541563,0.2722443018277361,23.09375,8.074503796890792,88.55695674013499,109.76341353033757,63.44410306674454,31.27342773844232,445.5
